702,938,1
711,716,1
712,99,1
716,1398,1
716,1159,1
716,436,1
716,312,1
716,1147,1
716,188,1
716,1481,1
716,509,1
716,402,1
716,1350,1
716,1504,1
716,711,1
716,426,1
716,282,1
716,628,1
716,1348,1
716,989,1
716,29,1
718,228,1
718,1168,1
721,1294,1
725,580,1
725,711,1
725,478,1
725,1416,1
725,436,1
725,616,1
725,406,1
725,215,1
728,298,1
1584,548,1
733,1456,1
733,1585,1
735,1015,1
735,928,1
1520,1519,1
738,553,1
738,116,1
739,79,1
739,863,1
739,1249,1
739,315,1
739,506,1
739,1153,1
739,282,1
739,426,1
739,355,1
741,680,1
743,1586,1
748,1040,1
748,337,1
752,806,1
752,1507,1
752,1018,1
752,433,1
752,1587,1
752,177,1
759,1208,1
759,307,1
762,1202,1
764,488,1
764,938,1
764,402,1
764,858,1
764,300,1
1588,262,1
769,433,1
769,361,1
771,378,1
772,210,1
773,905,1
773,272,1
773,1041,1
774,684,1
774,1269,1
776,649,1
776,1457,1
777,1187,1
781,1542,1
782,858,1
782,634,1
782,355,1
782,315,1
782,863,1
782,1348,1
782,312,1
782,6,1
782,188,1
782,764,1
782,79,1
782,938,1
782,134,1
782,402,1
782,1192,1
782,509,1
782,999,1
788,1589,1
790,448,1
790,909,1
791,1137,1
791,1041,1
795,300,1
798,563,1
798,304,1
804,702,1
804,739,1
805,929,1
806,1587,1
806,1076,1
806,154,1
806,752,1
806,1507,1
807,1347,1
807,906,1
808,629,1
810,191,1
812,825,1
812,1204,1
812,666,1
812,278,1
813,867,1
814,319,1
821,1539,1
824,61,1
824,1000,1
824,1201,1
824,13,1
824,702,1
1537,163,1
825,188,1
825,812,1
825,1064,1
825,161,1
825,272,1
825,1033,1
826,96,1
828,720,1
830,1168,1
1564,196,1
1564,485,1
837,618,1
838,544,1
842,215,1
842,1034,1
842,653,1
842,546,1
842,945,1
842,79,1
842,1125,1
842,618,1
843,1541,1
843,84,1
843,1590,1
847,865,1
847,1591,1
847,989,1
849,300,1
849,402,1
853,319,1
853,315,1
853,764,1
853,782,1
853,938,1
857,256,1
857,605,1
857,1149,1
857,1369,1
857,473,1
859,1088,1
862,489,1
862,88,1
862,1307,1
863,79,1
863,782,1
863,355,1
863,426,1
863,282,1
863,739,1
867,813,1
867,628,1
873,1062,1
883,1033,1
883,849,1
892,509,1
892,969,1
892,1532,1
892,188,1
892,1147,1
892,1159,1
892,550,1
892,1398,1
892,313,1
892,436,1
892,745,1
892,1016,1
892,965,1
892,1481,1
892,29,1
892,321,1
897,403,1
897,595,1
898,433,1
898,1288,1
898,752,1
898,361,1
898,1507,1
898,806,1
898,154,1
900,458,1
905,188,1
905,1273,1
906,1592,1
906,999,1
906,1593,1
911,648,1
911,949,1
914,1183,1
915,1594,1
918,478,1
918,436,1
918,240,1
918,123,1
918,546,1
918,223,1
918,965,1
1595,1223,1
926,1565,1
1567,509,1
928,1015,1
1541,272,1
929,805,1
931,489,1
931,1187,1
931,509,1
938,853,1
938,300,1
938,1033,1
938,402,1
938,508,1
938,702,1
938,578,1
938,273,1
938,1160,1
938,764,1
938,999,1
938,1508,1
938,782,1
938,858,1
941,1162,1
942,755,1
942,961,1
942,624,1
947,985,1
948,147,1
949,648,1
949,911,1
956,803,1
956,562,1
956,509,1
957,1398,1
961,942,1
961,624,1
963,535,1
1558,516,1
1558,372,1
1558,433,1
965,975,1
965,141,1
965,1311,1
965,58,1
965,1596,1
965,1597,1
965,29,1
965,509,1
965,918,1
965,298,1
965,919,1
965,221,1
965,892,1
965,546,1
965,1398,1
965,1147,1
965,188,1
965,80,1
965,1187,1
966,1567,1
966,2,1
969,628,1
969,1147,1
969,1598,1
969,29,1
969,188,1
969,1159,1
969,298,1
969,1398,1
969,509,1
969,436,1
969,892,1
969,1187,1
969,546,1
969,965,1
969,716,1
969,1544,1
969,1435,1
970,234,1
974,1174,1
975,965,1
978,977,1
978,92,1
978,732,1
978,1556,1
978,29,1
978,1599,1
979,1168,1
983,830,1
983,1074,1
983,1168,1
983,228,1
983,147,1
984,249,1
986,509,1
989,716,1
989,1591,1
989,312,1
989,402,1
989,188,1
989,858,1
989,865,1
992,1149,1
999,312,1
999,1600,1
999,188,1
999,1348,1
999,628,1
1000,623,1
1000,1551,1
1001,682,1
1002,298,1
1002,898,1
1002,683,1
1002,80,1
1013,1371,1
1014,580,1
1014,1417,1
1014,503,1
1014,355,1
1014,1556,1
1014,509,1
1014,416,1
1014,1533,1
1014,1601,1
1014,658,1
1014,702,1
1015,928,1
1015,42,1
1016,892,1
1017,94,1
1018,516,1
1018,584,1
1018,499,1
1018,752,1
1018,433,1
1018,1415,1
1019,1232,1
1019,695,1
1019,485,1
1020,71,1
1020,100,1
1021,95,1
1021,1602,1
1022,188,1
1024,606,1
1024,1228,1
1033,1518,1
1033,764,1
1033,938,1
1034,1578,1
1034,162,1
1034,842,1
1039,231,1
1039,873,1
1039,1437,1
1039,387,1
1040,493,1
1041,1418,1
1041,1481,1
1041,1603,1
1042,1149,1
1042,605,1
1043,1536,1
1043,199,1
1048,195,1
1048,395,1
1056,353,1
1056,535,1
1056,537,1
1056,445,1
1057,607,1
1060,509,1
1061,29,1
1062,1549,1
1062,1495,1
1064,825,1
1065,464,1
1065,764,1
1065,1178,1
1065,319,1
1065,508,1
1065,315,1
1072,1249,1
1072,79,1
1074,983,1
1076,806,1
1078,509,1
1078,1114,1
1080,1154,1
1081,476,1
1088,859,1
1088,285,1
1094,274,1
1094,1459,1
1094,1604,1
1094,696,1
1094,1500,1
1094,1605,1
1094,253,1
1094,741,1
1094,1565,1
1094,857,1
1094,159,1
1094,329,1
1094,295,1
1094,703,1
1094,32,1
1094,1344,1
1101,1091,1
1101,707,1
1103,645,1
1104,509,1
1104,581,1
1104,1606,1
1104,628,1
1104,313,1
1513,1607,1
1513,27,1
1106,188,1
1106,29,1
1109,1608,1
1109,1545,1
1109,1583,1
1109,1609,1
1111,272,1
1112,825,1
1117,1610,1
1123,638,1
1125,1205,1
1125,618,1
1125,640,1
1125,1149,1
1128,509,1
1131,272,1
1611,1612,1
1135,1235,1
1137,188,1
1137,452,1
1137,1560,1
1137,1479,1
1606,1104,1
1140,224,1
1140,490,1
1142,1205,1
1142,718,1
1142,741,1
1142,1500,1
1577,574,1
1147,546,1
1147,969,1
1147,628,1
1147,403,1
1147,1159,1
1147,188,1
1147,298,1
1147,312,1
1147,29,1
1147,965,1
1147,509,1
1147,716,1
1147,66,1
1147,1398,1
1147,1481,1
1147,223,1
1147,362,1
1147,80,1
1147,1488,1
1147,892,1
1149,705,1
1149,640,1
1149,1205,1
1149,849,1
1149,254,1
1149,1042,1
1149,618,1
1149,1217,1
1149,605,1
1149,739,1
1149,1125,1
1149,876,1
1149,382,1
1149,473,1
1149,837,1
1149,471,1
1149,509,1
1153,739,1
1153,1249,1
1153,315,1
1153,332,1
1153,426,1
1153,79,1
1154,1080,1
1154,1061,1
1157,323,1
1157,509,1
1157,1194,1
1157,1338,1
1157,193,1
1159,1147,1
1159,969,1
1159,242,1
1159,298,1
1159,1444,1
1159,29,1
1159,628,1
1160,938,1
1160,782,1
1160,312,1
1162,1223,1
1162,1330,1
1165,1348,1
1165,355,1
1165,188,1
1165,1249,1
1168,979,1
1168,228,1
1168,830,1
1168,718,1
1171,1170,1
1173,91,1
1173,877,1
1173,1333,1
1174,63,1
1176,1398,1
1176,1613,1
1178,1357,1
1178,1065,1
1178,428,1
1178,1132,1
1178,484,1
1178,877,1
1179,26,1
1180,272,1
1607,1513,1
1183,914,1
1185,1614,1
1185,20,1
1185,18,1
1187,496,1
1187,240,1
1187,215,1
1187,509,1
1187,777,1
1187,294,1
1187,123,1
1187,502,1
1187,628,1
1187,931,1
1187,1200,1
1187,348,1
1187,80,1
1187,965,1
1187,1615,1
1187,546,1
1187,489,1
1187,223,1
1187,1398,1
1191,1327,1
1192,6,1
1192,938,1
1195,1169,1
1195,151,1
1196,986,1
1196,883,1
1196,428,1
1196,448,1
1196,509,1
1197,201,1
1199,754,1
1200,1187,1
1200,215,1
1200,240,1
1201,1193,1
1202,1357,1
1202,403,1
1202,1600,1
1202,221,1
1202,112,1
1202,1528,1
1202,1420,1
1202,762,1
1202,546,1
1202,452,1
1202,628,1
1202,1167,1
1202,1423,1
1204,812,1
1205,1217,1
1205,1149,1
1206,509,1
1207,514,1
1208,227,1
1208,759,1
1212,481,1
1212,562,1
1212,226,1
1212,524,1
1212,1360,1
1212,676,1
1212,1248,1
1214,1560,1
1217,618,1
1217,1205,1
1220,509,1
1220,29,1
1220,626,1
1220,1335,1
1223,593,1
1223,1330,1
1223,1166,1
1223,1162,1
1223,1243,1
1223,1595,1
1616,1016,1
1226,147,1
1228,1024,1
1228,606,1
1617,511,1
1229,320,1
1229,1348,1
1232,1335,1
1232,1505,1
1232,95,1
1232,1019,1
1233,1618,1
1538,164,1
1243,1223,1
1244,115,1
1249,1072,1
1249,79,1
1249,791,1
1249,282,1
1249,362,1
1249,1153,1
1249,739,1
1249,426,1
1249,428,1
1249,422,1
1249,315,1
1249,1165,1
1252,95,1
1252,1089,1
1255,999,1
1255,1147,1
1591,989,1
1619,147,1
1262,1360,1
1269,175,1
1269,684,1
1269,1620,1
1269,774,1
1272,345,1
1273,905,1
1275,532,1
1621,1622,1
1276,883,1
1276,509,1
1276,1203,1
1278,1623,1
1278,832,1
1278,241,1
1278,986,1
1278,1624,1
1278,1344,1
1278,1625,1
1278,114,1
1278,1505,1
1278,1531,1
1281,272,1
1281,1541,1
1282,320,1
1288,806,1
1288,154,1
1288,361,1
1288,433,1
1288,1331,1
1288,284,1
1288,898,1
1288,1507,1
1288,165,1
1288,372,1
1288,516,1
1288,1468,1
1289,320,1
1289,509,1
1289,628,1
1292,324,1
1292,95,1
1295,425,1
1298,1500,1
1298,161,1
1298,489,1
1299,1626,1
1299,399,1
1301,93,1
1306,1186,1
1306,1500,1
1307,626,1
1321,147,1
1325,1355,1
1327,188,1
1327,1191,1
1327,552,1
1327,1525,1
1329,724,1
1329,1545,1
1329,1360,1
1329,1627,1
1330,1223,1
1331,1288,1
1331,1018,1
1331,154,1
1331,433,1
1332,995,1
1333,29,1
1333,616,1
1333,877,1
1333,845,1
1333,1515,1
1333,1079,1
1333,509,1
1333,1168,1
1333,681,1
1333,1208,1
1333,91,1
1334,430,1
1336,1032,1
1336,509,1
1336,946,1
1338,1157,1
1342,1366,1
1342,1504,1
1342,1628,1
1342,261,1
1628,1342,1
1344,114,1
1346,1406,1
1348,716,1
1348,999,1
1348,312,1
1350,188,1
1355,1325,1
1355,395,1
1355,629,1
1355,146,1
1357,1398,1
1359,1387,1
1359,873,1
1360,1329,1
1360,524,1
1360,1212,1
1361,591,1
1361,188,1
1362,1624,1
1366,1504,1
1366,1342,1
1369,857,1
1371,1013,1
1371,319,1
1371,222,1
1379,1629,1
1379,1377,1
1379,35,1
1598,969,1
1387,825,1
1388,433,1
1388,509,1
1392,1336,1
1392,509,1
1395,302,1
1398,1176,1
1398,188,1
1398,1578,1
1398,1357,1
1398,716,1
1398,636,1
1398,1147,1
1398,546,1
1398,509,1
1398,528,1
1398,965,1
1398,29,1
1398,223,1
1398,957,1
1398,1481,1
1398,1432,1
1398,436,1
1398,160,1
1398,1187,1
1398,628,1
1398,298,1
1400,1630,1
1400,1631,1
1402,740,1
1402,578,1
1402,464,1
1403,1411,1
1632,1412,1
1406,51,1
1406,1346,1
1406,4,1
1406,509,1
1407,441,1
1407,508,1
1410,1411,1
1411,1403,1
1412,1075,1
1412,1632,1
1413,436,1
1413,683,1
1415,109,1
1415,584,1
1415,499,1
1415,516,1
1415,433,1
1415,1018,1
1415,165,1
1416,478,1
1416,436,1
1417,1466,1
1418,1041,1
1420,1202,1
1420,568,1
1420,221,1
1420,452,1
1422,1373,1
1424,1016,1
1424,1242,1
1424,1272,1
1427,509,1
1432,1398,1
1433,1633,1
1435,242,1
1435,29,1
1435,969,1
1435,1566,1
1435,188,1
1543,200,1
1437,1039,1
1620,1269,1
1439,428,1
1634,1101,1
1634,707,1
1634,1091,1
1443,433,1
1444,1159,1
1452,1635,1
1454,1636,1
1637,854,1
1458,554,1
1458,663,1
1458,448,1
1459,1094,1
1463,509,1
1464,883,1
1466,1417,1
1466,396,1
1466,300,1
1466,938,1
1468,1507,1
1468,372,1
1468,1288,1
1469,979,1
1469,1492,1
1469,1498,1
1469,384,1
1473,1638,1
1474,1639,1
1475,1640,1
1641,285,1
1478,1641,1
1478,285,1
1479,792,1
1479,1137,1
1479,188,1
1479,1182,1
1480,1360,1
1481,634,1
1481,188,1
1481,1041,1
1481,1147,1
1481,29,1
1481,509,1
1481,716,1
1481,436,1
1488,1147,1
1491,110,1
1493,490,1
1494,1360,1
1494,1039,1
1494,1545,1
1494,524,1
1494,1570,1
1494,1642,1
1495,1062,1
1516,38,1
1516,645,1
1504,261,1
1504,716,1
1504,188,1
1504,1342,1
1504,221,1
1504,166,1
1507,372,1
1507,752,1
1507,1468,1
1507,1288,1
1507,433,1
1507,806,1
1507,361,1
1508,1187,1
1508,509,1
1508,938,1
5,230,1
16,394,1
16,334,1
16,658,1
16,1368,1
16,580,1
16,1568,1
18,1614,1
20,1614,1
26,775,1
26,1522,1
26,1523,1
29,1311,1
29,1596,1
29,1597,1
29,919,1
29,1550,1
29,1551,1
29,160,1
29,745,1
29,321,1
29,858,1
29,865,1
29,1566,1
29,595,1
29,653,1
29,123,1
29,362,1
29,394,1
29,334,1
29,658,1
29,1368,1
29,580,1
29,1568,1
29,1414,1
29,495,1
29,150,1
29,1423,1
1515,877,1
1515,845,1
1515,1079,1
1515,681,1
1515,91,1
38,571,1
1517,985,1
51,4,1
58,1311,1
58,1596,1
58,1597,1
58,919,1
60,1456,1
60,1585,1
1525,1574,1
66,362,1
74,1514,1
79,332,1
79,362,1
79,495,1
79,150,1
79,653,1
79,945,1
79,858,1
79,134,1
79,1302,1
80,394,1
80,334,1
80,658,1
80,1368,1
80,580,1
80,1568,1
80,294,1
80,123,1
80,348,1
80,1615,1
80,362,1
80,1423,1
80,1311,1
80,1596,1
80,1597,1
80,919,1
89,1414,1
89,595,1
89,394,1
89,334,1
89,658,1
89,1368,1
89,580,1
89,1568,1
89,1550,1
89,1551,1
89,160,1
89,362,1
89,1423,1
95,1089,1
95,324,1
95,1335,1
95,1505,1
95,1602,1
96,1533,1
99,495,1
99,150,1
109,177,1
114,394,1
114,334,1
114,658,1
114,1368,1
114,580,1
114,1568,1
120,394,1
120,334,1
120,658,1
120,1368,1
120,580,1
120,1568,1
120,362,1
120,1423,1
129,1550,1
129,1551,1
129,160,1
129,1530,1
129,1287,1
135,160,1
1532,1528,1
1532,495,1
1532,150,1
1532,745,1
1532,321,1
1535,1556,1
141,1311,1
141,1596,1
141,1597,1
141,919,1
154,1397,1
154,861,1
154,1383,1
154,1587,1
1536,571,1
161,571,1
161,1500,1
162,160,1
163,1566,1
165,177,1
165,1587,1
165,1397,1
165,861,1
165,1383,1
166,495,1
166,150,1
167,362,1
167,1423,1
188,792,1
188,1182,1
188,394,1
188,334,1
188,658,1
188,1368,1
188,580,1
188,1568,1
188,858,1
188,1311,1
188,1596,1
188,1597,1
188,919,1
188,160,1
188,865,1
188,134,1
188,1574,1
188,868,1
188,362,1
188,1423,1
188,1566,1
193,323,1
193,1194,1
201,1552,1
201,1059,1
201,1213,1
201,678,1
213,607,1
215,294,1
215,123,1
215,348,1
215,1615,1
221,495,1
221,150,1
222,858,1
222,134,1
223,394,1
223,334,1
223,658,1
223,1368,1
223,580,1
223,1568,1
223,362,1
223,1566,1
223,160,1
223,123,1
227,294,1
227,554,1
232,577,1
238,394,1
238,334,1
238,658,1
238,1368,1
238,580,1
238,1568,1
240,294,1
240,123,1
240,348,1
240,1615,1
240,1566,1
240,653,1
242,1566,1
244,1114,1
254,1550,1
254,1551,1
254,160,1
256,368,1
256,473,1
1547,1626,1
261,495,1
261,150,1
267,394,1
267,334,1
267,658,1
267,1368,1
267,580,1
267,1568,1
268,160,1
273,858,1
278,394,1
278,334,1
278,658,1
278,1368,1
278,580,1
278,1568,1
282,362,1
282,1423,1
282,495,1
282,150,1
282,858,1
282,134,1
282,1182,1
282,1559,1
